6esa,1.31,2018,4.53,2.96e-05,6esa.pdf,(18-mer)
3cj5,1.92,2008,6.34,4.6000000000000004e-07,3ciz.pdf,(SX6)
5obr,2.62,2017,5.36,4.4e-06,5obj.pdf,(9QT)
5wcl,NMR,2017,4.52,3e-05,5w88.pdf,(9XG)
3wmc,2.10,2014,6.51,3.1e-07,3wmb.pdf,(NF6)
5zty,2.80,2019,10.12,7.5e-11,5zty.pdf,(9JU)
3oim,1.45,2011,6.74,1.8e-07,3oim.pdf,(VZ5)
6mj7,1.41,2018,2.82,0.0015,6mj7.pdf,(ARG)
6fvl,1.98,2019,6.8,1.6e-07,6fvl.pdf,(6-mer)
3omc,1.77,2010,5.0,1e-05,3omc.pdf,(8-mer)
3r24,2.0,2011,5.25,5.59e-06,3r24.pdf,(SAM)
4gui,1.78,2012,3.64,0.00023,4gui.pdf,(QIC)
6hhr,2.00,2019,7.01,9.8e-08,6hhr.pdf,(G5E)
4ibj,1.54,2014,4.33,4.7e-05,4ibb.pdf,(1D9)
5j6m,1.64,2017,8.57,2.7e-09,5j20.pdf,(6FJ)
3zp9,1.31,2013,7.82,1.5e-08,3zp9.pdf,(9TH)
2bq7,2.20,2006,7.05,8.9e-08,2bq7.pdf,(IID)
2o4p,1.80,2006,10.72,1.9e-11,2o4k.pdf,(TPV)
4ck3,1.79,2014,3.57,0.000268,4cie.pdf,(K1T)
4p4t,2.30,2014,4.39,4.1e-05,4p4s.pdf,(GDP)
6pit,2.25,2019,5.92,1.19e-06,6pit.pdf,(12-mer)
4j2c,1.80,2013,5.25,5.6e-06,4j2c.pdf,(17-mer)
4hso,2.10,2013,4.66,2.2e-05,4hsn.pdf,(TYR)
2r58,2.0,2007,2.0,0.01,2r58.pdf,(MLY)
5x54,2.3,2017,5.0,1e-05,5x54.pdf,(5-mer)
5cap,2.4,2015,7.28,5.2e-08,5c8k.pdf,(4ZH)
3po6,1.47,2011,7.06,8.73e-08,3po6.pdf,(DT9)
3met,2.00,2010,6.0,1e-06,3me9.pdf,(11-mer)
6g27,1.65,2019,3.14,0.000731,6g24.pdf,(EHE)
1j81,2.20,2001,7.1,8e-08,1j7z.pdf,(15-mer)
5tbm,1.85,2016,7.31,4.9e-08,5tbm.pdf,(79A)
3d4f,1.55,2009,7.72,1.9e-08,3d4f.pdf,(LN1)
3gdt,1.6,2009,7.19,6.4e-08,3gdt.pdf,(UP6)
1wuq,2.0,2005,8.27,5.4e-09,1wuq.pdf,(8GT)
6idb,2.5,2019,6.4,4.0000000000000003e-07,6icw.pdf,(3-mer)
3g2u,2.30,2009,5.27,5.4e-06,3g2u.pdf,(13-mer)
1nu1,3.20,2003,7.19,6.4e-08,1ntk.pdf,(QNO)
3mnu,1.80,2010,7.32,4.8e-08,3mnu.pdf,(BON)
3hmp,2.30,2010,5.49,3.2400000000000003e-06,3hmn.pdf,(CX4)
6rhe,3.10,2019,4.13,7.4e-05,6rhe.pdf,(6-mer)
4k76,1.75,2014,5.35,4.5e-06,4joe.pdf,(10-mer)
6hq7,2.46,2019,6.11,7.69e-07,6hq3.pdf,(PCG)
4i47,2.65,2012,6.92,1.2e-07,4emf.pdf,(MY6)
6gmx,2.53,2018,2.17,0.0067,6gmn.pdf,(F7B)
2d06,2.30,2005,4.08,8.32e-05,2d06.pdf,(EST)
4wz6,2.05,2015,5.6,2.5e-06,4wz6.pdf,(ATP)
4clp,1.90,2014,1.27,0.0542,4clk.pdf,(CMP)
4pee,1.95,2014,8.32,4.8e-09,4pcs.pdf,(2OX)
5ayy,3.09,2016,5.32,4.8e-06,5ayy.pdf,(NTM)
3gcp,2.25,2009,7.82,1.5e-08,3gcp.pdf,(SB2)
3hfz,2.90,2009,4.89,1.3e-05,3hfv.pdf,(MTY)
3wtk,2.69,2015,6.53,2.94e-07,3wth.pdf,(TH4)
4fs4,1.74,2012,6.57,2.7e-07,4fs4.pdf,(H24)
4igk,1.75,2013,4.55,2.82e-05,4ifi.pdf,(7-mer)
3hxi,1.80,2009,6.33,4.7000000000000005e-07,3hxg.pdf,(GTG)
5ody,1.15,2018,8.4,4e-09,5oax.pdf,(9SK)
2qi7,1.85,2008,10.21,6.2e-11,2qhy.pdf,(MZ9)
4q99,1.5,2015,6.28,5.2e-07,4q7p.pdf,(HT4)
3s45,1.51,2012,8.49,3.24e-09,3s43.pdf,(478)
1gz3,2.30,2003,3.7,0.0002,1gz3.pdf,(ATP)
6cbg,2.0,2018,3.95,0.000113,6cb5.pdf,(EWG)
1m0q,2.00,2002,3.89,0.00013,1m0q.pdf,(EPC)
1rql,2.40,2004,2.75,0.00179,1rql.pdf,(VSO)
2jdu,1.5,2007,6.72,1.9e-07,2jdu.pdf,(MFU)
3v5g,1.50,2012,7.13,7.4e-08,3v5g.pdf,(0F3)
1vyg,2.4,2004,8.0,1e-08,1vyg.pdf,(ACD)
4jne,1.96,2013,5.86,1.38e-06,4jn4.pdf,(ATP)
6ipk,2.15,2019,5.17,6.7e-06,6aec.pdf,(8DG)
1akw,1.75,1998,8.59,2.6e-09,1akw.pdf,(FMN ox)
5oxk,2.38,2018,2.17,0.00682,5oxk.pdf,(2-mer)
3g9n,2.80,2009,5.74,1.8e-06,3g90.pdf,(J88)
4det,2.05,2012,5.68,2.1e-06,4der.pdf,(KMP)
5ngf,2.33,2017,5.11,7.8e-06,5nge.pdf,(8WN)
5lsh,1.06,2017,3.39,0.00041,5lsh.pdf,(KTS)
5vc5,1.93,2017,7.96,1.1e-08,5v5y.pdf,(96M)
6hgi,1.52,2019,6.22,6e-07,6hgd.pdf,(C0R)
2am4,1.7,2006,3.72,0.00019,2am4.pdf,(U2F)
3h9k,2.65,2010,7.85,1.4e-08,3h9k.pdf,(UFP)
1pkx,1.90,2004,6.92,1.2e-07,1pkx.pdf,(XMP)
5nkk,2.64,2017,5.0,1e-05,5nkk.pdf,(GDP)
2mow,NMR,2014,5.96,1.0900000000000002e-06,2mow.pdf,(12-mer)
5khi,2.10,2016,6.77,1.7000000000000001e-07,5khg.pdf,(6SX)
1t31,1.9,2005,8.64,2.3e-09,1t31.pdf,(OHH)
4oaz,2.25,2014,5.77,1.7e-06,4oay.pdf,(C2E)
4ybj,2.61,2016,9.28,5.3e-10,4ybj.pdf,(4A9)
1caq,1.80,1999,7.72,1.9e-08,1caq.pdf,(DPS)
5u51,2.80,2017,4.92,1.2e-05,5u51.pdf,(G4P)
6pga,2.45,2019,4.54,2.89e-05,6pg3.pdf,(OGM)
6qr2,1.55,2019,5.49,3.2000000000000003e-06,6qr2.pdf,(JQB)
6ajg,2.60,2018,5.78,1.65e-06,6ajf.pdf,(3RX)
6p84,1.7,2019,4.81,1.56e-05,6p83.pdf,(O3V)
2i6b,2.30,2007,7.17,6.8e-08,2i6a.pdf,(89I)
6rvl,1.72,2019,5.94,1.148e-06,6rvf.pdf,(KKE)
1nli,1.93,2003,3.59,0.00026,1nli.pdf,(ADE)
4msa,1.62,2014,3.3,0.0005,4lkq.pdf,(2ZM)
1f0t,1.8,2000,6.0,1e-06,1f0t.pdf,(PR1)
4lv3,1.42,2014,5.49,3.2000000000000003e-06,4lv0.pdf,(25N)
3bzf,2.5,2008,4.52,3e-05,3bze.pdf,(9-mer)
5aaa,1.73,2016,9.42,3.8e-10,5a9u.pdf,(VGH)
5qaz,2.20,2018,3.4,0.0004,5qa4.pdf,(Q2S)
3kqe,2.35,2010,8.09,8.1e-09,3ffg.pdf,(LGM)
1tnl,1.90,1994,1.88,0.0133,1tnl.pdf,(TPA)
5za7,1.7,2018,5.87,1.356e-06,5za7.pdf,(HMX)
1w2k,3.00,2005,6.46,3.5e-07,1w2k.pdf,(380)
2j7h,1.95,2006,7.19,6.5e-08,2j7h.pdf,(AZF)
2y7p,1.85,2011,5.47,3.4e-06,2y7k.pdf,(SAL)
2b1v,1.80,2006,5.74,1.8e-06,2b1v.pdf,(458)
3d4y,1.52,2008,5.7,2e-06,3d4y.pdf,(MVL)
6i5n,1.98,2019,5.85,1.4e-06,6i4x.pdf,(11-mer)
2hf8,2.10,2006,5.47,3.4e-06,2hf8.pdf,(GSP)
1std,2.90,1995,10.33,4.7e-11,1std.pdf,(BFS)
1ew9,2.00,2002,3.22,0.0006,1ew9.pdf,(MMQ)
6eea,1.63,2018,6.2,6.3e-07,6ebe.pdf,(J3V)
4wko,1.9,2015,9.47,3.4e-10,4wkn.pdf,(HCE)
5aqt,1.90,2016,3.51,0.00031,5aqf.pdf,(5P7)
3wdd,1.18,2013,6.11,7.8e-07,3wdc.pdf,(7-mer)
5tkk,1.55,2018,8.28,5.29e-09,5tkj.pdf,(8-mer)
6o0p,1.8,2019,9.96,1.1e-10,6o0k.pdf,(LBM)
2i0e,2.60,2006,8.7,2e-09,2i0e.pdf,(PDS)
2q3z,2.00,2007,7.22,6e-08,2q3z.pdf,(7-mer)
1eby,2.29,2002,9.7,2e-10,1eby.pdf,(BEB)
4omd,2.70,2014,9.01,9.77e-10,4omc.pdf,(5-mer)
6g25,1.43,2019,3.52,0.0003,6g24.pdf,(EHQ)
4ppb,2.82,2014,10.0,1e-10,4pp9.pdf,(2VV)
2wn9,1.75,2009,8.52,3e-09,2wn9.pdf,(ZY5)
5kyj,2.80,2016,7.89,1.3e-08,5kya.pdf,(6Y8)
5mpz,1.40,2017,4.07,8.5e-05,5mpz.pdf,(4I8)
5lpd,1.50,2017,10.15,7e-11,5jfd.pdf,(71U)
3b7r,1.81,2008,7.7,2e-08,2r59.pdf,(BIR)
4lhv,1.95,2013,10.0,1e-10,4lhv.pdf,(GDP)
6jao,1.77,2019,4.86,1.38e-05,6j9w.pdf,(PAL)
4ara,2.5,2012,6.05,9.000000000000001e-07,4ara.pdf,(C56)
5ou2,1.45,2018,3.22,0.000609,5ou1.pdf,(36Y)
5owa,1.95,2018,5.46,3.5e-06,5mwg.pdf,(B0H)
6bhv,2.30,2018,5.23,5.87e-06,6bhv.pdf,(DQV)
4i8w,1.96,2013,10.9,1.27e-11,4hla.pdf,(G07)
1lbk,1.86,2002,3.18,0.000668,1lbk.pdf,(GSH)
4gwk,1.53,2012,3.34,0.00046,4gwk.pdf,(3PG)
2cli,1.7,2007,4.3,5e-05,2cle.pdf,(F9F)
5gtr,2.80,2017,7.17,6.7e-08,5gs4.pdf,(10-mer)
5epl,1.81,2015,7.03,9.4e-08,5epk.pdf,(6-mer)
2v6n,1.98,2008,5.86,1.38e-06,2v6n.pdf,(XP1)
4z2b,1.8,2015,7.76,1.75e-08,4z2b.pdf,(4LC)
5xs8,1.95,2018,5.41,3.86e-06,5xs8.pdf,(2-mer)
5nwk,3.30,2017,6.57,2.7e-07,5nwi.pdf,(5-mer)
4k0o,2.15,2013,3.0,0.001,4k0o.pdf,(NAG-MBG)
6mja,2.35,2019,7.85,1.41e-08,6miv.pdf,(JTJ)
2z4b,2.34,2007,9.36,4.4e-10,2q70.pdf,(DC8)
2vmd,1.9,2008,3.02,0.00095,2vmc.pdf,(MBG)
1jwu,2.30,2003,5.34,4.6e-06,1jwm.pdf,(13-mer)
3lpl,2.1,2010,5.62,2.39e-06,3lpl.pdf,(TDP)
4qtl,1.8,2015,6.92,1.2e-07,4qiy.pdf,(WWO)
4kwg,2.10,2014,6.0,1e-06,4kwf.pdf,(2AK)
5o5m,1.58,2018,5.23,5.860000000000001e-06,5o5m.pdf,(9LQ)
1njf,2.30,2003,6.21,6.2e-07,1njf.pdf,(AGS)
5nn0,2.10,2018,10.96,1.1e-11,5nn0.pdf,(92H)
5i9z,1.7,2016,8.05,9e-09,5i9v.pdf,(627)
4qfl,1.75,2015,5.11,7.7e-06,4qfl.pdf,(2-mer)
1dwc,3.00,1994,7.41,3.9e-08,1dwc.pdf,(MIT)
3e8r,1.90,2008,9.74,1.8e-10,3e8r.pdf,(615)
2zu3,1.75,2009,6.1,8.000000000000001e-07,2zu3.pdf,(ZU3)
4p3h,1.45,2014,6.0,1e-06,4p2t.pdf,(25G)
1o5g,1.75,2004,4.96,1.1e-05,1o5g.pdf,(CR9)
5zyk,1.55,2019,6.74,1.8e-07,5zyk.pdf,(9MC)
3kr0,2.60,2010,4.7,2e-05,3kpj.pdf,(172)
2xag,3.10,2010,4.55,2.8e-05,2xaf.pdf,(TCF)
5ost,2.1,2018,4.56,2.73e-05,5oss.pdf,(AEZ)
4ipi,1.75,2013,5.32,4.8e-06,4ipi.pdf,(LMR)
6pt3,3.30,2019,9.41,3.9e-10,6pt2.pdf,(OWY)
1mpa,2.60,1997,8.04,9.1e-09,1mpa.pdf,(9-mer)
1f2o,1.70,2001,1.91,0.0124,1f2o.pdf,(LEU)
3elm,1.90,2009,9.72,1.9e-10,3elm.pdf,(24F)
4rab,2.26,2015,7.4,4e-08,4rab.pdf,(3L3)
4ymx,1.48,2015,7.1,7.9e-08,4yms.pdf,(ARG)
1sbg,2.3,1994,7.74,1.8e-08,1sbg.pdf,(IM1)
2xj7,2.0,2010,6.66,2.2e-07,2xj7.pdf,(GC2)
1h5v,1.1,2002,3.93,0.000117,1h5v.pdf,(5-mer)
5upe,1.93,2017,8.05,9e-09,5upe.pdf,(8HY)
5ty8,1.45,2017,5.46,3.5e-06,5txy.pdf,(7Q1)
4ago,1.45,2012,4.81,1.55e-05,4agl.pdf,(P74)
6b2q,2.88,2018,8.05,9e-09,6b2p.pdf,(CJJ)
4x5q,1.12,2015,9.0,1e-09,4x50.pdf,(3XN)
3d0e,2.00,2008,8.4,4e-09,3d0e.pdf,(G93)
4fxp,1.95,2012,4.09,8.04e-05,4fxp.pdf,(ADX)
4jjm,2.09,2013,7.57,2.7e-08,4jjm.pdf,(11-mer)
4j8t,2.05,2013,6.77,1.68e-07,4j8t.pdf,(DOG)
3dc3,1.70,2009,8.31,4.9e-09,3d8w.pdf,(AZM)
1jwm,2.70,2003,3.57,0.00027,1jwm.pdf,(13-mer)
4qfp,1.90,2015,4.23,5.86e-05,4qfp.pdf,(2-mer)
5ov8,1.8,2018,4.74,1.8e-05,5mwg.pdf,(AXN)
3qto,1.52,2012,4.13,7.48e-05,3p17.pdf,(10P)
5lvn,1.38,2016,4.7,2e-05,5lvl.pdf,(ADN)
5zaj,1.65,2018,7.38,4.2e-08,5za7.pdf,(32I)
1gi1,1.42,2002,5.47,3.4e-06,1gi1.pdf,(BMZ)
5l4i,1.45,2016,6.59,2.6e-07,5jid.pdf,(6J3)
2z5s,2.30,2007,5.66,2.2e-06,2z5s.pdf,(15-mer)
2n0w,NMR,2016,6.15,7e-07,2mwy.pdf,(48L)
5k0h,2.2,2016,7.09,8.1e-08,5k0h.pdf,(6PK)
6qyo,2.10,2019,7.52,3e-08,6qxj.pdf,(JLH)
6mt5,1.55,2019,4.49,3.23e-05,6mt3.pdf,(9-mer)
1e37,1.75,2000,3.7,0.0002,1e37.pdf,(TPY)
3dkf,1.80,2009,8.57,2.7e-09,3dkc.pdf,(SX8)
2x7s,1.64,2010,5.78,1.66e-06,2x7s.pdf,(WZC)
3iqi,1.70,2009,4.41,3.8700000000000006e-05,3iqg.pdf,(5-mer)
3o9i,1.45,2011,11.82,1.5e-12,3o99.pdf,(A61)
1ajq,2.05,1997,4.31,4.9000000000000005e-05,1ajq.pdf,(SPA)
2i4x,1.55,2007,11.72,1.9e-12,2i4d.pdf,(KGQ)
4qtn,2.80,2014,6.85,1.42e-07,4qtn.pdf,(NNR)
5u0e,1.27,2017,5.11,7.7e-06,5txy.pdf,(7R4)
6rvf,2.07,2019,6.14,7.3e-07,6rvf.pdf,(KKH)
5oh3,2.1,2018,3.87,0.000136,5oh3.pdf,(9V2)
1nhz,2.30,2003,6.08,8.4e-07,1nhz.pdf,(486)
4up5,1.65,2014,2.6,0.0025,4up0.pdf,(94W)
5f63,1.45,2017,7.92,1.2e-08,5f5z.pdf,(5W2)
2on6,2.5,2007,6.76,1.72e-07,2oc4.pdf,(IMH)
6eq8,2.19,2018,8.0,1e-08,6epy.pdf,(BQZ)
4yv8,2.00,2016,7.96,1.1e-08,4yv8.pdf,(5-mer)
6q6f,3.30,2019,3.35,0.0004459,6q6f.pdf,(HJQ)
5vb9,1.70,2018,5.89,1.3e-06,5vb9.pdf,(15-mer)
5e7n,1.21,2016,6.09,8.100000000000001e-07,5e7n.pdf,(5KR)
5hjq,2.3,2016,4.72,1.9e-05,5hjq.pdf,(I3P)
4k7i,2.25,2014,2.82,0.0015,4k7i.pdf,(CAQ)
6bnt,3.20,2018,6.55,2.8e-07,6bnt.pdf,(15-mer)
1bgo,2.30,1999,8.46,3.5e-09,1bgo.pdf,(I10)
6d1k,1.20,2019,3.13,0.0007413,6d15.pdf,(M3Q)
5gu4,1.55,2016,5.47,3.4e-06,5gu4.pdf,(9-mer)
5nxo,1.2,2018,8.31,4.9e-09,5nxg.pdf,(9HK)
5o0b,1.74,2017,4.18,6.6e-05,5o0a.pdf,(9FE)
6cfd,2.57,2018,7.86,1.39e-08,6cfd.pdf,(EZA)
4fl2,2.19,2012,3.66,0.00022,4fl1.pdf,(ANP)
4r5x,1.85,2014,5.26,5.5e-06,4r5t.pdf,(R5X)
5ljq,1.05,2017,9.0,1e-09,5ljq.pdf,(ANV)
4bco,2.05,2013,6.88,1.31e-07,4bcf.pdf,(T6Q)
3d4z,1.39,2008,4.89,1.3e-05,3d4y.pdf,(GIM)
1o5f,1.78,2004,6.07,8.5e-07,1o5f.pdf,(CR9)
4agq,1.42,2012,5.01,9.7e-06,4agl.pdf,(P96)
4x50,2.00,2015,7.75,1.77e-08,4x50.pdf,(3X8)
4a51,2.75,2012,6.73,1.858e-07,4a50.pdf,(DQ8)
4bbh,1.63,2012,7.1,8e-08,4bbh.pdf,(YBN)
6ugo,1.46,2019,7.59,2.58e-08,6ugn.pdf,(Q77)
1mmp,2.30,1996,6.07,8.5e-07,1mmp.pdf,(RSS)
1pye,2.00,2004,6.41,3.86e-07,1pye.pdf,(PM1)
2pvn,2.00,2008,9.46,3.5e-10,2pvh.pdf,(P63)
4re3,2.55,2015,8.57,2.7e-09,4re3.pdf,(GIM)
6cks,1.72,2018,7.82,1.5e-08,6ckr.pdf,(F5Y)
6r0v,1.6,2019,4.96,1.1e-05,6r0q.pdf,(JO2)
5kr0,1.80,2016,9.15,7.099999999999998e-10,5kqx.pdf,(478)
1bjr,2.44,1998,7.68,2.1e-08,1bjr.pdf,(10-mer)
5dk4,1.90,2015,8.7,2e-09,5dk4.pdf,(5BX)
3iny,2.75,2011,3.66,0.000217,3iny.pdf,(7DG)
5kzq,2.80,2016,8.28,5.2999999999999995e-09,5kzq.pdf,(6YS)
3zk6,2.48,2013,6.34,4.6000000000000004e-07,3zk6.pdf,(H1I)
5gmu,1.80,2017,3.32,0.00048,5gmu.pdf,(7LH)
4psx,2.51,2014,6.47,3.400000000000001e-07,4psw.pdf,(15-mer)
5ndd,2.80,2017,6.46,3.44e-07,5ndd.pdf,(8TZ)
3exf,3.00,2008,6.54,2.9e-07,3exe.pdf,(TPP)
6jad,1.90,2019,4.32,4.83e-05,6j9w.pdf,(PAL)
1dfo,2.40,1999,6.7,2.0000000000000002e-07,1dfo.pdf,(FFO)
1g2l,1.90,2001,7.24,5.7e-08,1g2l.pdf,(T87)
3c56,2.3,2008,7.89,1.3e-08,3c52.pdf,(PH4)
1yid,2.40,2005,5.0,1e-05,1yid.pdf,(ATP)
5tmp,1.98,1998,7.47,3.4e-08,5tmp.pdf,(Z5A)
3p4v,2.0,2011,5.1,8e-06,3nb5.pdf,(PMX)
1bxl,NMR,1997,6.47,3.400000000000001e-07,1bxl.pdf,(16-mer)
6m9f,1.30,2018,8.22,6e-09,1kdz.pdf,(4-mer)
5nk8,1.76,2017,6.64,2.29e-07,5njz.pdf,(90Z)
1w10,2.00,2008,7.55,2.8e-08,1w0z.pdf,(SJ1)
2fdp,2.5,2006,7.59,2.6e-08,2fdp.pdf,(FRP)
4ibb,1.75,2014,3.57,0.0002706999999999,4ibb.pdf,(1DK)
3uvm,1.57,2011,7.52,3e-08,3uvk.pdf,(10-mer)
4jft,2.10,2013,5.46,3.5e-06,4jfs.pdf,(1KN)
1dbb,2.70,1993,9.0,1e-09,1dbb.pdf,(STR)
8cpa,2.0,1994,9.15,7.1e-10,8cpa.pdf,(AGF)
5yr6,1.75,2018,5.34,4.57e-06,5yr6.pdf,(TN4)
3ljg,1.31,2010,7.73,1.86e-08,3lik.pdf,(EEF)
5xhr,1.80,2017,5.1,7.9e-06,5xhr.pdf,(PXH)
2oax,2.29,2007,8.65,2.232e-09,2oax.pdf,(SNL)
1qaw,2.50,1999,5.12,7.5e-06,1qaw.pdf,(TRP)
1rd4,2.4,2004,7.74,1.8300000000000002e-08,1rd4.pdf,(L08)
5o1f,1.38,2018,4.52,3e-05,5o1a.pdf,(9GQ)
3d7b,1.60,2009,3.69,0.000203,3d6o.pdf,(U4S)
5wa9,1.15,2017,6.76,1.75e-07,5kly.pdf,(9ZD)
2fuu,NMR,2006,5.57,2.7e-06,2f6j.pdf,(15-mer)
2p59,2.90,2008,7.3,5e-08,2p59.pdf,(GG4)
1no6,2.40,2003,4.41,3.9e-05,1no6.pdf,(794)
4n5t,1.70,2013,8.15,7e-09,4n5t.pdf,(15-mer)
4cs9,2.01,2014,2.1,0.008,4cs8.pdf,(AMP)
4jok,1.09,2014,4.07,8.53e-05,4joe.pdf,(10-mer)
3agm,2.00,2010,9.09,8.2e-10,3agm.pdf,(8-mer)
6mu3,2.33,2018,6.15,7e-07,1zls.pdf,(4-mer)
6a73,2.45,2019,6.48,3.3e-07,6a73.pdf,(3.2.1.17)
1xr8,2.30,2005,6.7,2e-07,1xr8.pdf,(9-mer)
5y7z,2.80,2018,7.81,1.54e-08,5y7z.pdf,(IRE)
6uyz,1.40,2019,5.36,4.4e-06,6uys.pdf,(17-mer)
6e5s,2.06,2019,6.44,3.67e-07,6e5s.pdf,(RET)
5xsu,2.40,2018,6.74,1.8e-07,5xsr.pdf,(8E3)
6azl,2.48,2017,4.93,1.18e-05,6au5.pdf,(11-mer)
5os4,1.88,2017,2.78,0.001665,5orl.pdf,(A8H)
6mtv,2.60,2019,5.11,7.715e-06,6mtu.pdf,(8-mer)
4q09,1.20,2015,8.17,6.7e-09,4pyx.pdf,(V14)
6gg5,3.20,2018,3.65,0.000222,6gg4.pdf,(TRP)
2zwz,2.36,2009,7.79,1.63e-08,2zwz.pdf,(ZWZ)
6fby,1.50,2018,5.03,9.3e-06,6fau.pdf,(8-mer)
5l2t,2.37,2016,6.19,6.5e-07,5l2i.pdf,(6ZZ)
2glp,2.42,2007,5.01,9.7e-06,2gll.pdf,(BDE)
1met,1.90,1998,9.4,4e-10,1met.pdf,(DMP)
1xq0,1.76,2005,6.34,4.54e-07,1xq0.pdf,(4TR)
4odk,1.40,2015,3.8,0.000158,4odk.pdf,(16-mer)
4dt2,2.70,2012,4.37,4.3e-05,4dhl.pdf,(0LV)
3wtn,2.09,2015,7.04,9.1e-08,3wth.pdf,(N2Y)
3zbx,2.2,2013,8.22,6e-09,3zbx.pdf,(6XE)
2p3d,2.80,2007,6.74,1.8e-07,2p3a.pdf,(3TL)
1hwr,1.8,1999,8.33,4.7e-09,1hwr.pdf,(216)
5wyz,2.3,2017,7.68,2.1e-08,5wyx.pdf,(7VF)
3tao,1.45,2011,5.14,7.280000000000001e-06,3tao.pdf,(PGH)
3nht,1.45,2010,7.01,9.8e-08,3nhi.pdf,(U46)
2gfa,2.10,2006,4.98,1.04e-05,2gfa.pdf,(10-mer)
5g17,1.51,2017,6.7,2.0000000000000002e-07,5g17.pdf,(6DK)
4je8,2.40,2014,5.21,6.1e-06,4je7.pdf,(3-mer)
5o9r,1.7,2018,5.39,4.09e-06,5o9o.pdf,(9PK)
4k5p,1.85,2013,3.46,0.000345,4k3n.pdf,(1OS)
1ets,2.30,1994,8.22,6e-09,1ets.pdf,(MID)
6fa3,1.82,2018,7.42,3.8e-08,5ocg.pdf,(D1Z)
6i5g,2.0,2019,4.89,1.303e-05,6i5g.pdf,(PTG)
2o9j,2.65,2007,6.92,1.2e-07,2o9j.pdf,(CZA)
